tx_a,tx_b,rq1-3_search,tod_overall,tod_approximation,property_gain_and_loss
0x2916fd2330213de73c5bf17abe485cd4aef7b25bd2c081a1a9830f4a0c74f3a2,0xf4e1fe00cf6edf543a103b460b06721e3558b9a186148a310dc2fc902f625847,True,True,True,True
0x292aff1ed3507f347265b81f3df8832be0054966c6d8713ed08e743a385aadea,0x9660dbd84776639c1060b481aeda0bdd2e56198a52cf56963efb2ff42a1455cf,True,True,True,True
0x29415b4749949808e9ab9aaf66499b50cfa64863bc246d2b4727ab6423c4398e,0x5a513fb39070aea90f80a6d1bfb81c1721ddf8396b9677eee1c47b38918741e4,True,True,True,True
0x2944f9f63452f3d8979086d833759f561287bdc4c5c5496019dbbd26b8aa7f4e,0x7eaf6bb68bb027f04e21462b23b14ddae5af2ae97e1d36e6bbd05c73dbb09c92,True,True,True,True
0x2951524bde5f055d8498b98b3d325010d77720e57da5ccff53d4df72cacdfba9,0x1dbdb388cc15aa01058366cbe631df13a343e2592b2113229369efc9ab0487bb,True,True,True,True
0x2951524bde5f055d8498b98b3d325010d77720e57da5ccff53d4df72cacdfba9,0x42ddbd3410f8628c6e5b492ef977772e99c044619abcd8c183b69dfbd6a1d2e8,True,True,True,True
0x2951524bde5f055d8498b98b3d325010d77720e57da5ccff53d4df72cacdfba9,0x4b03ca82ba413927551ad516fe66f231e93d45955f3216a5ca376053ba866442,True,True,True,True
0x29679083e0a7e3883a10e1a171639a37ecd89586e002237751e5e508cb742187,0x2347507a64f7ebecd22aed97396b18dd3a664984912369daff01384bfd22d31a,True,True,True,True
0x29679083e0a7e3883a10e1a171639a37ecd89586e002237751e5e508cb742187,0xd2e9baf02ae8ca377379cede52a15655882bb6ff431d9f77493a95d2bcec5f32,True,True,True,True
0x29802d2654268d1b83939c9ed81309107832e9c421dab8585d33e6365ec8e34a,0x3d9e7efd8038b97f7c5c307312ad9b48f580da4e8d3618e67b3dfeb87d65e4b3,True,True,True,False
0x2991d3a033c036be4e03aef4ff5ebf618b45f33541538ffc41bf3d83d1aa084b,0x8135b14640aeba95a776e730d440be75284af17b7debb286fe5ed562454dd40a,True,True,True,True
0x29bc7b85c8925e9a44dcce046bde91674d3e66900cc4dfa2b384198f7709e145,0xa7824eefadd47b0c98e7a592b024997b505f76cc9f993db116b078f1d9116f8b,True,True,True,True
0x29bebceadfd58ea6ef5f868cdcd0d147b0890884f941a2ea39b6c593f100ff25,0xdc6959839c9a367133e8571a8fe3b7b409df5a4c5182189632f74b6ac60b06cd,True,True,True,False
0x29bee7b147046d7c85bfe5991b46b4c7964368f90bc5d5c1cd3ce5df1c56f9d1,0x3ade32f2c587f867eb1e415665460a928d937f265431411dbabee7bc986bfc4f,True,True,True,True
0x29bee7b147046d7c85bfe5991b46b4c7964368f90bc5d5c1cd3ce5df1c56f9d1,0xd3eb6450b5fc5c59d8a77fa93fa3bb46336916499fb2d3df1d5895da4411db59,True,True,True,True
0x29cbd4ece6d9070239df312e433d10a02290b2eb309c325253bcc4befe282352,0x39100ed54b4b2cef91d78c2700b476f9607da3c8741132747703f9f4b831f9fe,True,True,True,False
0x29d7de41a16f223831451428a34cf92035f505dd5b5b49a282b11ab2b637ea3c,0x1e02028bd5ff2315d3eb66fe4778d41947928fa97315d944282973c221ee226f,True,True,True,True
0x29f7c1e80fcd3f4a2aefd33ffbd95324d465c8739b12c76331e82264251ba202,0x1b3bcbed194db96ea40fdfca75dcc16cc24c89fe444b8f8f0cd205592e8c92b1,True,True,True,True
0x2a06300a3a8046148cb1305467b4c372451d51c9b2bfca5887283056dfc3eb5f,0x6d7c42c5a4c5241386faf854984f5d53a6e518fae2b93cc408eacc51c9697825,True,True,True,True
0x2a06300a3a8046148cb1305467b4c372451d51c9b2bfca5887283056dfc3eb5f,0xd8ce0b44a44bf8d171700d8ef19b701782da81a44556e20bd0f3561cc18a6c57,True,True,True,True
0x2a0885761641cd9f64f85e6599fe4c63a5e85f493d35ca3aac38cd7014fbc898,0x7be65e462f7a4a21a5d934751c8bd5bf27c03fe9bfbb79ef7e9678abc1bb9819,True,True,True,True
0x2a2bb1a753629ea04818dbfa74f7a9930f426e1a10906b50d3baf700a972896e,0x69d8ad0dd139291b0abc341937a11c2c0627282909b3d76bdd7540b5aeef41a5,True,False,False,False
0x2a2bb1a753629ea04818dbfa74f7a9930f426e1a10906b50d3baf700a972896e,0xd44a1ea6b4301a98cf3508de73a3016572c76c632c2b56e336437f8307b3d9cb,True,True,True,True
0x2a2f3fbb7c619827a6d5fa40a2c08b876840cf5053c2f985f9adcb536b6b4fcd,0x9c30347a809f7c038dcaa1651345f9363991bb88666538d7305774c9086e036f,True,True,True,False
0x2a3d44f390e98fcd24385044de2c93e26e15d82cb755564ec8f55f7cea01cae2,0x9c2a9c0d4133dec4b4e66d7c19d23cb7c75590104215aad0ddd5ce8d57e055e6,True,True,True,True
0x2a5ea3f0bd2b40fdd296b2fdc53dbea0fe0bb1c2ff28e4b3cfbe2f8c9646e85a,0xf81a03fca71c761f51526657c639c2f4afcef632fa8eb9fc25cc20ff5c92082a,True,False,False,False
0x2a658f067a2b96948a94286f8044a26937a20fa176f94dd449f5bbbcaa10ff58,0x123986e5435a91c49a97c4d9c8e970ba24b978aa90751895e233ad6adce830ee,True,True,True,True
0x2a658f067a2b96948a94286f8044a26937a20fa176f94dd449f5bbbcaa10ff58,0xa54d2df00e54ae60774dff92d05bdefa8818bcef6bc0b7494eb4a0556d268b64,True,True,True,True
0x2a6e6c81d7429a3bc8b8ee88986a5b74cce5ebf89734a563f731534abdc417d0,0x464d536b63ab44cca47c56d35c13b7d40a906e3ef4b60af2e8b8224e78f2e734,True,True,True,True
0x2a6e6c81d7429a3bc8b8ee88986a5b74cce5ebf89734a563f731534abdc417d0,0x88302c5973bfcdfb6f60f752011209568cfbdac7e44b7f9ca9b23224e88f8b67,True,True,True,True
0x2a6e6c81d7429a3bc8b8ee88986a5b74cce5ebf89734a563f731534abdc417d0,0x89087bb2d1201fc79b5eb36fcca6a3b1f499f61947ab04d7fe2a932058d77923,True,True,True,True
0x2a806f85ae22b4d8df4c2fa1e2ee146cbcb39b66ca4075dfd6de7d3bd1501694,0xb38cfbd9685c98345712316772eb0e1e0179a0febe1cfcdb3381313b2fe76353,True,True,True,True
0x2a8bf072f72a4cbc468d9036f0b8ea2d34c0240a94bbcd2e3fd6d052df1a45d4,0xc7eefcdc1fc8ec6742c80d9568ad045fe8c5fc3f98fd4ce0cf8d673afb6f1ee1,True,True,True,True
0x2a90c32840c2de49ab592a7c6e8108b061b22b240704e5f2a97e437f7216be83,0xb501e0c2e30200bb21406d3a86bc8c2bb5dbe089d7f4c08fd886fcf24df47f3b,True,False,False,False
0x2ab2045ad9466fdc61c01a1aac2dceffdc986a3362bd9a15b503ab12e6291d76,0x8c5c1c3cf871efdd4b0158a5a99018a005dd40763d8eb296e34b39eeab9ec2f5,True,False,False,False
0x2ab5aaf5121c549d489634c8a151fc243f375d7d303183b943e5910298c392cf,0xda9e3bbeffbd5d2350e88bb05002040ac119cb90c9d4af635908480fefe3a329,True,True,True,True
0x2ac8b35d9eaf0206d0f94a385b6604caa4fae80c4991faa64234f15340e4ea70,0xafa7670f063b9069185400693cf2f10398442d3d86dc534cdfb2a7ba59023e29,True,True,True,True
0x2acd1f29c0964a3eed4d7cbb2801a0e6f9ff87e063c8a2eb0b5c539c08715955,0xc6e71d80536bb6843967201915352721bf9e9bf8f4b23127083ae10a5f328c66,True,True,True,True
0x2acd1f29c0964a3eed4d7cbb2801a0e6f9ff87e063c8a2eb0b5c539c08715955,0xc93431834279a66f275f663e64e27984f34f54ca6e96f337da0fe3cf483b41de,True,True,True,True
0x2ad604d95d61b9f99c29382be4515b17ed3f46ce0ad492c381c9727e3a410dea,0xdcbc179090b90cec59365bcd0543515244c7ba74df642227ba9d1611605d2edf,True,True,True,True
0x2adae403ddeb61645018f4c0ed9f447ee5288ff7670eb3e37ae55abce92dc7cc,0x0c6dd3e9fce310a82bed70c7a643b09426992d50ebe448413b13ba1c8d816db0,True,True,True,True
0x2adae403ddeb61645018f4c0ed9f447ee5288ff7670eb3e37ae55abce92dc7cc,0xd24cffe4cd2dd7c89cc7ec3d38f44f4563d184b5fa9a952b46358a8a8e8176cc,True,True,True,True
0x2adf9d14061f40d6b02e11d0b4f047feb90735d5b749b2a168002c7461d9d272,0x56fc06b25cb5fefa765bea750b3b7a0df1c2cdedba0394f7978be8f92baec863,True,True,True,True
0x2ae7c22528a9f888f1948a7876131de3e40d8220617aafd2f17fc2dad36f1646,0x3d8076235c24f35f244b5a510a637f15c2bb77736eadf6b8a273302e65ccc6d8,True,True,True,True
0x2ae7c22528a9f888f1948a7876131de3e40d8220617aafd2f17fc2dad36f1646,0xe7e98de2935d29d30d3caa2b88b05864fc10aa8aa61425b125b08609bfc4c74c,True,True,True,True
0x2af5943744fed971036a8d985ac611e8b2fd64c007b7a2244b9eb14da97f1ac2,0x958de597dc878555ec776152f5c075439e158715b6abb4fa5ba7bb929d37ba23,True,True,True,True
0x2af5943744fed971036a8d985ac611e8b2fd64c007b7a2244b9eb14da97f1ac2,0xe3b7fde9ff968afa9823935f58dfe585169d52af2e0d22001ae884fe82d13fc5,True,True,True,True
0x2b0728432fcb42b2760bffe4e4a1935b451cf79b95383edbf4fd87e5c7da8b7a,0x12f37a7da275b8253747359ac8e1334b1b48febc27ba185b1ccf66017e47bdda,True,True,True,True
0x2b0728432fcb42b2760bffe4e4a1935b451cf79b95383edbf4fd87e5c7da8b7a,0xfc1e7442d7b32648a94cbee3885330e4396dd29375479d7a4f3268587f31a6ce,True,True,True,True
0x2b0a330a8a1c55b809f68b2f8b9900e207ebbd61f5d784140450dd8a3ddb4760,0x91f50dfb47396180066cb7195f6a2c4b0dd45fc249d0a53322bcef5d2e28ebf5,True,True,True,True
0x2b19568eb20b5ce10f9c698de66b22079df00649bec9e165ef529aa85b8c567c,0x31967ca9804cee075a96e8cf5fbf98d66a0badeb4c95ab261f8a4ca677fbbfba,True,True,True,True
0x2b19568eb20b5ce10f9c698de66b22079df00649bec9e165ef529aa85b8c567c,0x9f682ac1bacff612e7e1ec02ce5687470ce13332bd5d944a173d9a15db1e7181,True,True,True,True
0x2b33309b93b143a2d427b5200d971ffed42ebb4e6ae6a4c1047a1a3e4be58d64,0x1ae125d018c1a334707ed0ad8f87280a805d72a4d03f7a470be3764091f83a6b,True,True,True,True
0x2b33309b93b143a2d427b5200d971ffed42ebb4e6ae6a4c1047a1a3e4be58d64,0xb0fd698e9ab01feb4d0d20f1f2ac4e72b84237e4628db1e6b47e6997450666e3,True,True,True,True
0x2b4815029a61230d9b082d61f78a9b3a04d2238a8bc22668e4dcaecdef87dcab,0x3b32ac1faabb866c9ee4ffba4b65c3663d126342e4d384d182e33c382c596bd7,True,True,True,True
0x2b4815029a61230d9b082d61f78a9b3a04d2238a8bc22668e4dcaecdef87dcab,0x4446f9eb1b2f82fc97bdb7f63c7e632c9994e0a83bc680aacaefafec5f85c7d7,True,True,True,True
0x2b4815029a61230d9b082d61f78a9b3a04d2238a8bc22668e4dcaecdef87dcab,0x44fb89b660d4508c114e9d51ae4f7ad8d482542ccb0bd7136f54cf4dbbe0d055,True,True,True,True
0x2b6af2a30691f8b9be58a978e8ae2f62bd29fb93328b2a806309e60333ed9eef,0x608830976c07637390a437388ecd313c723d97c6779c9c8b7f6b77f40fbb45e7,True,True,True,True
0x2b6af2a30691f8b9be58a978e8ae2f62bd29fb93328b2a806309e60333ed9eef,0x81eca1258092f1d0d0f3a163da4200283e925b172434cdb4594f5fd64d63b5e7,True,True,True,True
0x2b8d12f4a9b40142faff165ffe6ffe68c324a4f7540df60d776318e44fe95c6a,0xb7af4db81d7e4cb6c72940619a7f437b7f5cb3ca75268674dbedab2d184180a4,True,True,True,True
0x2b8e56582189eaf3c742d7bc2139be74e925319949559b010d24cd46414e140b,0xce19e957064530e2c35741937a9de47219157f1764967a9f141333beb9e8b566,True,True,True,True
0x2bbc9c4ecc0c50a604fe72e7dbb6a70db5894550dc287fa6c2cdcae36a7b90d8,0xd9de088e500cdb6e9a4a0a18af29603ae4d84ae7ef6c9854c7bc173f49a65dc7,True,False,False,False
0x2bbe8f79c69543535c82a199bc48e0e9e018a168f93161c08dd8c86898326f68,0xd127d211ba254101b051b05e7b00e18885cac916784a4702d27154a920f6dec4,True,True,True,True
0x2bda545e4acf19c0657c478216d6780ea2ee1135df9d75544f2b5f0091d1537d,0x77a21e1dcd3a41037d339210464cf593e9858149b2794e188ce18ac969c99160,True,False,False,False
0x2bedfb73d73fc82b51398a59ad79bceab24fdab8115a3a05fda0105a11770104,0xae3ae1cd8e7e3682eddf36bca4daaba67eb99d72ba7aad3359cfb86fcf727b67,True,True,True,True
0x2bf07bd1fdcfb8e206ef75d5f3a26afe1124ff7f40dbb37aecab4b937df7432c,0x88d3a08fcb8c9207bb832018089bafc1bad7cb1fa6bc43a739b3d1c1873b1a4e,True,True,True,True
0x2bfe696b33d15948d26bfdc9580811cc6be74afc202624aaf811597d4110bba0,0x3e0f3f67ab574894d8a18d7be2d58c816453667d66b6917963f87547d05fc1d8,True,True,True,True
0x2c04b8cacd9046c743719fd3fe38e0ea877a82b9c1b7932dc618302831b86666,0x19947803f2b936e2bca4351f0576514b696ba8aebc4ad9cd22c98b284fd38b53,True,True,True,True
0x2c07d0ed9b45fa9159962f379124670cfa7b05e7653a927afb67fc968c33eeee,0x6dc1cba676393c632bbd02a0a223c2c0ea435d1b2a4eea08409d07488ea4a477,True,True,True,True
0x2c224a83d049e12e9b312a0c3213bdf43a8f0e78c08287e431af345d1acf5735,0x80669142458ea1efe5cd5e0bc9ec4d38b6f6e2b3b417306cde867975f416aef9,True,False,False,False
0x2c272c79aad029a90737d5b9335fd38575b0e0b0dbb0a9db99a52d221e25974a,0xcd33099536157829e4246296eee669594b91cc28d0f658fcc2bf9abc752546ed,True,True,True,True
0x2c2773a198854865b39618de9ed36f07f95453685d315511e4128f1f96436acb,0x971a84024d3ede1aceddad4b70e4e85c3b2259ac01fb0e570255dd14e0bd4db7,True,True,True,True
0x2c2dfa22bedeb4e44e09f29a76c10f2aaee98e4960b751bff2a89625ce7e8015,0x97ade887cd308a9d74183d61832e14820d6cb4d7b14d30b4cf573b9825324204,True,True,True,True
0x2c368e75c3e25747714317e45f22a5e587795306d3256771fcdcb02e9d845504,0x3bec165d5d01dd379a7e08ebf7cd39d0ef875accfdcb9e2ee64043f6bb436e81,True,True,True,True
0x2c44f560e44fbb250d6f9589d547791e2c78ea82ae295b90fd0ac790b4d3c3b1,0x6f1d614f1688e3e9b62bc0bac46b322730f73207d7066b6582ce580215c0f5e7,True,True,True,True
0x2c4a00764aba2e8a2c22f2ee18f80cde96923da19e040cfb76f9d68a86979118,0xc278090533395c3244d40206eb55c01aa7d4300091c204c3df44d02176f16efe,True,True,True,True
0x2c53e85aa2ed01e483b5a913967ff51130cc5530a7c950ae7fbef48ba0ab2013,0x1c604d5df738ec7e52ef8eacf2f8faab5f2e58064e66651ce5c129ecaf0b04b8,True,True,True,True
0x2c5558649209d802b5604205265f2e5288531d3e23efac1e7d9f7d21386bd95e,0x61028789b27099f079847190886d5fedc56fa892e4a12ebbaf721c6d9ac6bada,True,True,True,True
0x2c676932e05fdb6b2a1d42abd0592a5400269d262ece68a32a252541b8d781c7,0x528bc48774a571724f2be27d08b1ddb3c48bb8d59356497d8b1cdaed90693939,True,True,True,True
0x2c676932e05fdb6b2a1d42abd0592a5400269d262ece68a32a252541b8d781c7,0x5b1933e57cbe52c38869a6cbd9dabb1e8cd57c2b930c76bbd93d7d5f5b018e93,True,True,True,True
0x2c6fe40ed445ca32a4519b7521c3f777caae8465d92b585f1d5ac953257bb181,0x01b018127c476a502ec651f87f59794b90a78095f8596e220cec9eeeae5502ee,True,True,True,True
0x2c6fe40ed445ca32a4519b7521c3f777caae8465d92b585f1d5ac953257bb181,0x17b279365fdfee9768b583a5b00a67c93ec4ad4372b66343dfb88b1709995b12,True,True,True,True
0x2c75f575d5d4d2ac77610cfb5c4d160229c7976ac7245ab60a6c8bac5017b00f,0x354c356df366d71428c797e47884af49392631247d84dc05276c4ec48f5d63e1,True,True,True,True
0x2c75f575d5d4d2ac77610cfb5c4d160229c7976ac7245ab60a6c8bac5017b00f,0xd7fc9247854a093cd9c84df1daad247211ad194c204718f55027eab0cdaa96dd,True,True,True,True
0x2c78b594132f6149e4ee98b69b70c06b6ad854d168c9a30511f5c36c8c1a05c3,0x5e04062d6e917199429c0aafaa7bfaf74d8d61af45a1c493ccfb2e8e9a347972,True,False,False,False
0x2c78b594132f6149e4ee98b69b70c06b6ad854d168c9a30511f5c36c8c1a05c3,0xe016ccf8ab20f36ad1c2f4e7ca05c2068275ebbb065f3d3bd90e948697e20e24,True,False,False,True
0x2c7a97690f5c8cc8d30715f10e346320f4c37195efe207da42bcdc449a7f613c,0x184582e540f0880f589202714a38ce833a991a6fd037998035d628e0a033ea47,True,True,True,True
0x2c7e62d9a7fefb07678ca1c2f06bc3ea9107af2755beb2ae8f2fda1ed417ef19,0x26c89b4bd244deb1379a80ff538a9b409cd0c922171236036740f2099e7a36d3,True,True,True,True
0x2c8b4cdcfd57ca61e17237b14decffe0853adb51752e9168cee69c195f1067f8,0x2a28b448b082cfec8e4acd54fa1c9be7ca03cefde478bcf03073e9abd26e39dc,True,True,True,True
0x2c929464acfa6e1118fa402790ce11fca77df05875fed67e5aafd3255b222abf,0xed88e73327303908ecf4306ee499e492ee4e4b4bb5d97410599d69b05abbb2ca,True,True,True,False
0x2c9a5cb4c8daf73b803c5dc1e757dd98abe011eab3dc3efa5acf5ca32ec581e0,0x7a29f20e2e03d95a5382f16efc3c48c38d3393d0c0b2053506c0f76f59fa6892,True,True,True,True
0x2ca7f6865394fb0b02c4966135f45856cfa550e9269f32f4d05292660de81cf2,0xf8eb5a0cee3a25e1fa0a1fe0513f6d34921d822e632dd9368cd44b83c3d56eaa,True,False,False,False
0x2cb10e52272f39d18175b8cee864e912fed6c0b441f00d4e56e7f6aef768c216,0x0374c42a56cb151f69661be1126d079f5aa967c13582374d52a2d1d489a28680,True,True,True,True
0x2cb10e52272f39d18175b8cee864e912fed6c0b441f00d4e56e7f6aef768c216,0x865fc0c213d05fa9a327d88842fb50e6ba28d04efac12fe670ba212bf5ece508,True,True,True,True
0x2cb6e32319d0e3f9d723bc88414395453ea4966babe006c13d22f5a6d7d770ae,0xf908ce79c2c6f66cdf77b1128c37764d2b492d15ece3e15f9464a615f5da30c3,True,True,True,True
0x2cc03ab2857853817e4a82efbefd3ebfd27f0820462c7adc3695798e72d7fef2,0x5b5ff385dcf61ef4a31f7fc97232c317f1bc8dd946c42dbb4382d0c7a5db37b3,True,False,False,False
0x2cc931ecfffa9f73d907370728c62cf23737cca0acb3c3986b5dc8df4563a988,0x79893128a2a793d71b892de7741b332298f73eeaca3afce95c62a6381f62a5db,True,True,True,True
0x2cd3c020390ed9f57404b7e746dccbbde171a9499131e2253bb4c4cd3fcaeb7f,0x13cf0e134100ac7c002960d36a2769285e1f6b61dde6da86d1414fc54117063e,True,False,False,False
0x2cd3d2951730a8c2f6809e2db545aef09a5753d71fac4b409c66a6d15a20862a,0x9a7c63e2b71f47052171be468cb4459081a914aa7e304bc274116ed747f49cb4,True,True,True,True
0x2cd3d2951730a8c2f6809e2db545aef09a5753d71fac4b409c66a6d15a20862a,0xb1fe56b5fa0401447b298c9ef6676d3e40ae4b99e13665cf816ae84bbf93c467,True,True,True,True
0x2cdaf41e9a50c86e0fb15a54e21b39a64ccc0c3ad358629f81b79411132e6acd,0x391d4016f4223f4abace42ed5a77a800cf45daac0cf0f1f389077783ee9b00a2,True,True,True,True
0x2ce69a3307165f4fca474e30be5d304843dd2443b58d2fce337ea9b977dd379f,0x3de774d8e4d662f8c202bcbcb262b9a3eed8387c6353e25fe0f01f9ececb4a2f,True,True,True,True
0x2cebd7fb49e128d22e664644dab3e047327bf39b401ea7cb04d5baefab2b5f0c,0xc85acee172cf8078d98def844d3379eb278da3d8db6101524ecceba8fa8b89d3,True,True,True,True
0x2cfb44c7d018bdc448ca51e7d1c8ea272a13d58f8b60de35cffaed35e086585b,0x4d4968f75f959b5b2c784e0e076df25bbceca6ae1e6d9977b67c58c27c0bdcc6,True,True,True,True
0x2d0ec5a76033005f9fd020a940a0b2eeb741d5d2b025105582cdf268ccfe0338,0x03c80de101bddfff810a098b6f0692a7530301d55c0c0d88d7b889a99193d703,True,True,True,True
0x2d253cc8ec80b83892675c489f0f410a2df9d2245ed1512d6accb381c8011d5f,0xd090c55cd6c10c44499fb71877e6a39537ef73fc58ae755f9569869f61543298,True,False,False,False
0x2d253cc8ec80b83892675c489f0f410a2df9d2245ed1512d6accb381c8011d5f,0xf0580ad45abf95a0fc4f71b681fba7f6eb7b49e1395c6bac4a6f46721c673f41,True,True,True,True
0x2d37e0fc877eb071d1f6a890d889bd52e8354ce3fe1a352142b969b4d5a18ba2,0x14656b3f7740f8ba18ae7f15d1cceb3bceab0a580e79da40075591719007bea7,True,True,True,True
0x2d3b522cdb7ac00fbface8ec062255c6c1f15899f3c049329bd8f66f20112019,0x76afd3f53bf05cc7ab75726e241cf73221b9e84cf85ec728444c14579f0443f5,True,False,False,False
0x2d4820bdcd6a7fd85924dcdd90cf6a4040fb6e6f364d0ccf0613c749629b7025,0x69d1852c2fca4c4ba0f5d93363243b653b05e560ddee101333e25471ea5cdd80,True,True,True,True
0x2d6dbf03a6e204ed4e170e7bd2701a24737b8fd63d3ce044ba2dd08429c69675,0x78678cd4f23d87b50258539ef1fd366e7aca0638fa2442244259a0d6c6814d01,True,True,True,True
0x2d836695133897832b28fcc5d9713cf324b7e6fdae0f0cb72545be68622e0448,0x03c30d871c80e8e1cd58df69ab4b8b131b0a0b304f99b9794814b2e42b27eef0,True,True,True,True
0x2d836695133897832b28fcc5d9713cf324b7e6fdae0f0cb72545be68622e0448,0xa0a7068922386d1e6ec90cb39e95519d65ce0c606dc45c4342fd81a7ef2d4521,True,True,True,True
0x2d98d0f974717e2a9a46c97835771189ee5927b35f3d686d8eb8f572fa271d6e,0xdeec0757c4c088c8c0fed4850cba50d6b423cf69a06989c0195b9b057bfb7146,True,True,True,True
0x2d99f7ddba10656ace050e5bfee61ebb5eb14da5c87dd46bd8cd6b1420502c61,0x71257e48502be0df84901f09b8a5ae50250a8f407127b06ad8a5c97c27710e99,True,True,True,True
0x2dac465ec7dc2ee39a6d3af59e7781d46ecd18bc159b5b9991efa6b556a37bfe,0x164c896e03c20aeb847d22a1a727d1fb366434aa7874a89889116b13aac00b19,True,True,True,True
0x2dac465ec7dc2ee39a6d3af59e7781d46ecd18bc159b5b9991efa6b556a37bfe,0x605b2bb61033c49e60cac0747036c882f9f9569d757bfdd7b4c49c4b8b141f04,True,True,True,True
0x2de5f8711e7fe46422e76f8f0a9639f534705f2ccf34a7fb5a15fdbdd75efb30,0xeb3f43179d058f9b90262234e3c77f030bc0c287e651837ebb235bd93fd5a35d,True,True,True,True
0x2de666e51207a824f813c74825496ccc56d9126b30e3bfe3eb04931c0d47452f,0x8aba3f8563f57f0b1454d8fb36cf0e42978237b4b4d8ff7402a74a813ad100a5,True,True,True,True
0x2df7a9c458a00451b3e7ca2025336677ce62373e18033b214b9308713ccf851a,0x7e44289eef0f0939f17b0bd33746d19cb52fd6655424ea06dae14bca07da69b2,True,True,True,True
0x2dfcf62837cff026a5db175abc190a39c168228f6df5346c493e96dd76d03c4d,0xb60df878dc0e887ee7581dcf67dfa56a41712be89044276f5bd897a19938d619,True,True,True,True
0x2e019424968fe21e849bb4ff89e8f80829765ae8a52681329fc6d30c5f73053c,0x8dcb2e231aed7f75d47bb1b601fda14367d51f1ee9d875418c67c960a87ae8b1,True,True,True,True
0x2e30b97cb5d62c050092c9f7c3431367fc9ed908e50fde5e117e41ca5f474b6d,0x86864a0faa6558801db8bc3d2c3949c752e8b746a03745c06f3d56329bb76dd7,True,True,True,True
0x2e30e1f336879248929db0f9c0dbc747d55fac48ad3ba9577d39f6003917934d,0x8265d501f31b85b93218b8caa6698eca2f2220fe38dc90e13245669b70d48e2f,True,True,True,True
0x2e3169e510ee8752d9862f60a71ec941c04d7e0c98863c3057ea156d07800d30,0x08bb749b8f8dea068964973b9e880ccb132b42ff1f232447ccbd1ddb663372e1,True,True,True,True
0x2e42c68f04bccc6bbefbc3896bc0945d9ad92d67227ceb27c43b7ff847e4bc4b,0x1e994e452fc28a6d3aa7abbe4cba029a049860613027b7588cf73c09f569a3f3,True,True,True,True
0x2e51e8e81beb0d2bc7e9f01cb2ba90d908b040cbf2d6bb6021efd14f3cf6a0ea,0x8e6a81af8bf565767e07fac5d21092d7870426ed17eb5ff19ab710fc261ac854,True,True,True,True
0x2e51e8e81beb0d2bc7e9f01cb2ba90d908b040cbf2d6bb6021efd14f3cf6a0ea,0x8fba48d436bacb32b29eefcfb5cd675ec10f82b2ed16886a8777602806c2e13f,True,True,True,True
0x2e53d5e51b4a27f55f711c15024deada57c3e91761a63e4c68036cd4b9ec00cb,0x3f26243f72eac4b31049f3ab0e59b752b358c83757c02756e4120c1b535835f2,True,True,True,True
0x2e53d5e51b4a27f55f711c15024deada57c3e91761a63e4c68036cd4b9ec00cb,0x9906c4bca577fd6a02bcc50dbad2d599dac90af8c05a03576b9156cb7cc1d60d,True,True,True,True
0x2e6ab08457807a1879c9764af80736404e35a7defd5087fb96304b4452a2978b,0x2d51f4a2e662e926ff5f20816edaff4ec7e4808e67e19df3fa4a75daa705d999,True,True,True,True
0x2e6ab08457807a1879c9764af80736404e35a7defd5087fb96304b4452a2978b,0x358d0a53f0f504e10ae64c3d2567a1d0975efe3eb61cae4039cc50cec1611762,True,True,True,True
0x2e6ab6f8cd487f638cfc1928310977c81746e54a81525d2ee30b4930bc53732e,0x3dfdc4b71588bea671e3e9903214a1435d73ed3e6da795a2b124e16bde2dabcc,True,True,True,True
0x2e8bad61b32223f46e449aba2cd34d96b53d68c49ef6328513e54d4dccf1ef22,0x7d2f80cca1f203014bd7028c186a861ccadf73614d6b8fc16622bf58134a0b70,True,True,True,True
0x2e8bad61b32223f46e449aba2cd34d96b53d68c49ef6328513e54d4dccf1ef22,0xcf38f6197f6a70f02aab13777837542be8fc8b917337aa8aa91564fad98793b5,True,True,True,True
0x2e8bc987e6f4787d61cfcb4bec13f9869a8194d06d690e365ce226c320a6ac43,0x000a937cebf97b070a7d620ee3a15f6c563011ba3653cc2ecc6bbfbecef3bfd7,True,True,True,True
0x2ebb60389372ca00e17e8635b083fe5eacd7fad1a59fbdc5e2e01f3d915af03d,0x2359d65c00d48143b3372cdbf17f624f5271c7a242efef215d88b261d8ea51f1,True,True,True,True
0x2ebc888de5f521080d342bf27a954f9a04bab9455cce7863ffce850f164aa27e,0x095bb554ba214f71fd4abf8d7378865afe4b8b7e2e1c6097e113d5d866a8422a,True,False,False,False
0x2ed035022f6608cb2e232ab2f939753660064c3ea447a177ed6843b2cd689064,0x8c5c1c3cf871efdd4b0158a5a99018a005dd40763d8eb296e34b39eeab9ec2f5,True,False,False,False
0x2eda594f3ca3c465edb66f5ada8ebe3f6392dd25bca91196cdaf3de347eed631,0xec1a9883217fac6c10a7318be6f03a92d2b208a91a584152e995bc030d4fb362,True,False,False,False
0x2ee71898f2f818127c043093f3f798ba9adaca71d2142188858fda030ac08767,0x9966dd85301916b6a57fdb4a1d8288d6bcacfedf602a8fd7e60d24a375ae09c4,True,True,True,True
0x2f08731ebf38df75d007bf812661b6e3c767058ed9ed1addf79b4efbb3c595af,0x300ce73830e3d38662e8cf6f2fd3bbd59cd78c31d680dd6f815453aa1f2c5ddc,True,True,True,False
